UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency,PurchaseAmount-z,ReviewScore-z
487,User_487,66,Male,Location_87,2023-09-22,270.0,Electronics,5,Daily,-0.8370478072431942,1.4201432553937792
488,User_488,21,Male,Location_88,2023-08-09,448.0,Home & Garden,4,Daily,-0.21976358631653534,0.7198753779806731
489,User_489,60,Male,Location_89,2023-11-24,394.0,Books,5,Weekly,-0.40702958592349925,1.4201432553937792
490,User_490,19,Male,Location_90,2023-06-08,277.0,Books,3,Weekly,-0.8127725850719211,0.01960750056756699
491,User_491,38,Female,Location_91,2023-08-11,189.0,Books,4,Weekly,-1.1179468066536402,0.7198753779806731
492,User_492,54,Female,Location_92,2023-06-01,621.0,Home & Garden,2,Daily,0.38018119020207136,-0.6806603768455392
493,User_493,22,Female,Location_93,2023-05-09,974.0,Electronics,3,Monthly,1.6043459654105579,0.01960750056756699
494,User_494,34,Male,Location_94,2023-12-15,804.0,Food,1,Weekly,1.0148048555367823,-1.3809282542586454
495,User_495,66,Male,Location_95,2023-05-10,537.0,Clothing,2,Monthly,0.08887852414679412,-0.6806603768455392
496,User_496,65,Female,Location_96,2023-09-09,507.0,Food,5,Monthly,-0.01515814230151918,1.4201432553937792
497,User_497,28,Male,Location_97,2023-07-10,742.0,Books,4,Daily,0.7997957448769349,0.7198753779806731
498,User_498,63,Male,Location_98,2023-06-21,884.0,Electronics,4,Weekly,1.292235966065618,0.7198753779806731
499,User_499,58,Male,Location_99,2023-04-09,922.0,Home & Garden,2,Daily,1.4240157435668148,-0.6806603768455392
500,User_500,48,Female,Location_0,2023-03-11,894.0,Home & Garden,1,Weekly,1.3269148548817222,-1.3809282542586454
501,User_501,45,Male,Location_1,2023-11-15,80.0,Electronics,4,Weekly,-1.4959466947491784,0.7198753779806731
502,User_502,61,Female,Location_2,2023-04-16,770.0,Electronics,1,Monthly,0.8968966335620274,-1.3809282542586454
503,User_503,49,Male,Location_3,2023-04-22,105.0,Books,1,Daily,-1.4092494727089173,-1.3809282542586454
504,User_504,38,Female,Location_4,2023-08-20,12.0,Books,3,Monthly,-1.7317631386986885,0.01960750056756699
505,User_505,24,Male,Location_5,2023-02-07,518.0,Electronics,2,Daily,0.022988635396195695,-0.6806603768455392
506,User_506,27,Male,Location_6,2023-06-15,283.0,Books,2,Monthly,-0.7919652517822584,-0.6806603768455392
507,User_507,45,Female,Location_7,2023-05-17,252.0,Clothing,2,Weekly,-0.8994698071121822,-0.6806603768455392
508,User_508,65,Female,Location_8,2023-12-14,843.0,Home & Garden,5,Weekly,1.1500525219195896,1.4201432553937792
509,User_509,53,Female,Location_9,2023-12-30,170.0,Books,2,Weekly,-1.1838366954042385,-0.6806603768455392
510,User_510,37,Male,Location_10,2023-06-18,235.0,Books,4,Daily,-0.9584239180995597,0.7198753779806731
511,User_511,30,Female,Location_11,2023-05-25,432.0,Books,4,Weekly,-0.2752498084223024,0.7198753779806731
512,User_512,36,Male,Location_12,2023-05-17,590.0,Electronics,2,Daily,0.2726766348721476,-0.6806603768455392
513,User_513,67,Female,Location_13,2023-09-23,872.0,Clothing,4,Monthly,1.2506212994862926,0.7198753779806731
514,User_514,28,Male,Location_14,2023-01-04,270.0,Books,3,Monthly,-0.8370478072431942,0.01960750056756699
515,User_515,52,Male,Location_15,2023-07-28,345.0,Clothing,5,Monthly,-0.576956141122411,1.4201432553937792
516,User_516,51,Male,Location_16,2023-07-30,137.0,Clothing,5,Weekly,-1.2982770284973832,1.4201432553937792
517,User_517,61,Female,Location_17,2023-08-09,287.0,Electronics,1,Daily,-0.7780936962558167,-1.3809282542586454
518,User_518,21,Male,Location_18,2023-03-02,899.0,Books,1,Weekly,1.3442542992897746,-1.3809282542586454
519,User_519,30,Female,Location_19,2023-02-07,381.0,Clothing,5,Weekly,-0.452112141384435,1.4201432553937792
520,User_520,54,Male,Location_20,2023-01-22,112.0,Books,2,Weekly,-1.3849742505376443,-0.6806603768455392
521,User_521,19,Male,Location_21,2023-12-29,788.0,Books,2,Daily,0.9593186334310153,-0.6806603768455392
522,User_522,67,Male,Location_22,2023-09-11,282.0,Food,3,Daily,-0.7954331406638689,0.01960750056756699
523,User_523,18,Male,Location_23,2023-12-21,12.0,Home & Garden,5,Weekly,-1.7317631386986885,1.4201432553937792
524,User_524,57,Female,Location_24,2023-02-22,824.0,Books,4,Weekly,1.0841626331689913,0.7198753779806731
525,User_525,42,Male,Location_25,2023-08-11,711.0,Electronics,4,Daily,0.6922911895470112,0.7198753779806731
526,User_526,54,Male,Location_26,2023-08-23,184.0,Home & Garden,1,Weekly,-1.1352862510616923,-1.3809282542586454
527,User_527,53,Female,Location_27,2023-07-28,120.0,Electronics,5,Daily,-1.3572311394847607,1.4201432553937792
528,User_528,23,Male,Location_28,2023-10-26,298.0,Electronics,1,Monthly,-0.7399469185581018,-1.3809282542586454
529,User_529,24,Female,Location_29,2023-11-06,241.0,Electronics,3,Monthly,-0.9376165848098971,0.01960750056756699
530,User_530,21,Female,Location_30,2023-06-12,929.0,Food,1,Weekly,1.4482909657380878,-1.3809282542586454
531,User_531,52,Male,Location_31,2023-10-14,711.0,Home & Garden,3,Daily,0.6922911895470112,0.01960750056756699
532,User_532,58,Male,Location_32,2023-03-06,395.0,Electronics,5,Daily,-0.4035616970418888,1.4201432553937792
533,User_533,51,Female,Location_33,2023-10-03,302.0,Food,3,Weekly,-0.72607536303166,0.01960750056756699
534,User_534,46,Female,Location_34,2023-10-14,867.0,Home & Garden,1,Weekly,1.2332818550782403,-1.3809282542586454
535,User_535,22,Female,Location_35,2023-05-21,274.0,Electronics,5,Daily,-0.8231762517167525,1.4201432553937792
536,User_536,44,Female,Location_36,2023-12-21,569.0,Electronics,1,Monthly,0.1998509683583283,-1.3809282542586454
537,User_537,50,Female,Location_37,2023-08-21,869.0,Books,4,Weekly,1.2402176328414614,0.7198753779806731
538,User_538,63,Female,Location_38,2023-06-29,10.0,Home & Garden,2,Daily,-1.7386989164619095,-0.6806603768455392
539,User_539,69,Female,Location_39,2023-10-25,173.0,Clothing,3,Monthly,-1.1734330287594072,0.01960750056756699
540,User_540,27,Female,Location_40,2023-02-20,36.0,Electronics,3,Weekly,-1.6485338055400378,0.01960750056756699
541,User_541,23,Male,Location_41,2023-11-30,200.0,Electronics,2,Monthly,-1.0798000289559253,-0.6806603768455392
542,User_542,51,Female,Location_42,2023-03-14,889.0,Electronics,3,Monthly,1.30957541047367,0.01960750056756699
543,User_543,25,Male,Location_43,2023-07-14,958.0,Books,3,Weekly,1.5488597433047906,0.01960750056756699
544,User_544,48,Male,Location_44,2023-08-29,672.0,Books,4,Daily,0.5570435231642039,0.7198753779806731
545,User_545,26,Female,Location_45,2023-02-19,681.0,Books,5,Daily,0.588254523098698,1.4201432553937792
546,User_546,38,Female,Location_46,2023-11-17,651.0,Home & Garden,3,Daily,0.48421785665038464,0.01960750056756699
547,User_547,25,Male,Location_47,2023-03-22,871.0,Food,4,Monthly,1.2471534106046822,0.7198753779806731
548,User_548,21,Male,Location_48,2023-04-26,269.0,Home & Garden,3,Monthly,-0.8405156961248047,0.01960750056756699
549,User_549,39,Female,Location_49,2023-07-30,269.0,Food,5,Monthly,-0.8405156961248047,1.4201432553937792
550,User_550,45,Female,Location_50,2023-05-15,364.0,Clothing,4,Weekly,-0.5110662523718126,0.7198753779806731
551,User_551,62,Female,Location_51,2023-03-24,126.0,Home & Garden,3,Weekly,-1.336423806195098,0.01960750056756699
552,User_552,21,Female,Location_52,2023-12-03,174.0,Electronics,4,Weekly,-1.1699651398777968,0.7198753779806731
553,User_553,56,Male,Location_53,2023-08-28,436.0,Clothing,2,Monthly,-0.26137825289586064,-0.6806603768455392
554,User_554,38,Male,Location_54,2023-10-21,376.0,Electronics,3,Weekly,-0.46945158579248725,0.01960750056756699
555,User_555,25,Male,Location_55,2023-10-18,30.0,Food,1,Weekly,-1.6693411388297006,-1.3809282542586454
556,User_556,37,Male,Location_56,2023-09-26,243.0,Books,5,Monthly,-0.9306808070466762,1.4201432553937792
557,User_557,49,Male,Location_57,2023-06-09,143.0,Food,3,Monthly,-1.2774696952077205,0.01960750056756699
558,User_558,18,Male,Location_58,2023-11-24,738.0,Home & Garden,3,Monthly,0.7859241893504932,0.01960750056756699
559,User_559,23,Male,Location_59,2023-04-09,93.0,Clothing,1,Daily,-1.4508641392882426,-1.3809282542586454
560,User_560,45,Female,Location_60,2023-04-30,704.0,Clothing,4,Weekly,0.6680159673757381,0.7198753779806731
561,User_561,61,Female,Location_61,2023-01-21,751.0,Clothing,5,Weekly,0.831006744811429,1.4201432553937792
562,User_562,48,Female,Location_62,2023-11-30,269.0,Food,1,Monthly,-0.8405156961248047,-1.3809282542586454
563,User_563,27,Female,Location_63,2023-07-07,861.0,Home & Garden,5,Monthly,1.2124745217885777,1.4201432553937792
564,User_564,37,Male,Location_64,2023-11-22,161.0,Books,3,Daily,-1.2150476953387326,0.01960750056756699
565,User_565,25,Male,Location_65,2023-06-17,58.0,Clothing,5,Weekly,-1.5722402501446082,1.4201432553937792
566,User_566,39,Female,Location_66,2023-03-21,872.0,Books,4,Monthly,1.2506212994862926,0.7198753779806731
567,User_567,55,Male,Location_67,2023-08-04,680.0,Clothing,2,Daily,0.5847866342170875,-0.6806603768455392
568,User_568,46,Male,Location_68,2023-08-31,227.0,Clothing,5,Weekly,-0.9861670291524433,1.4201432553937792
569,User_569,26,Male,Location_69,2023-10-18,913.0,Food,2,Monthly,1.3928047436323208,-0.6806603768455392
570,User_570,61,Male,Location_70,2023-03-16,948.0,Electronics,4,Weekly,1.5141808544886863,0.7198753779806731
571,User_571,64,Female,Location_71,2023-10-30,662.0,Clothing,1,Daily,0.5223646343480995,-1.3809282542586454
572,User_572,18,Female,Location_72,2023-04-16,526.0,Electronics,5,Weekly,0.05073174644907924,1.4201432553937792
573,User_573,58,Female,Location_73,2023-07-08,250.0,Food,5,Daily,-0.9064055848754031,1.4201432553937792
574,User_574,69,Female,Location_74,2023-07-28,933.0,Clothing,5,Monthly,1.4621625212645297,1.4201432553937792
575,User_575,56,Male,Location_75,2023-06-24,214.0,Home & Garden,5,Daily,-1.0312495846133791,1.4201432553937792
576,User_576,43,Female,Location_76,2023-02-18,633.0,Clothing,2,Monthly,0.42179585678139664,-0.6806603768455392
577,User_577,28,Male,Location_77,2023-10-02,724.0,Clothing,4,Daily,0.737373745007947,0.7198753779806731
578,User_578,69,Female,Location_78,2023-09-12,774.0,Home & Garden,2,Weekly,0.9107681890884691,-0.6806603768455392
579,User_579,52,Male,Location_79,2023-06-04,437.0,Home & Garden,3,Monthly,-0.2579103640142502,0.01960750056756699
580,User_580,41,Female,Location_80,2023-01-06,703.0,Clothing,3,Daily,0.6645480784941277,0.01960750056756699
581,User_581,50,Male,Location_81,2023-10-03,248.0,Books,1,Weekly,-0.913341362638624,-1.3809282542586454
582,User_582,37,Male,Location_82,2023-12-06,660.0,Food,1,Weekly,0.5154288565848786,-1.3809282542586454
583,User_583,44,Male,Location_83,2023-10-20,765.0,Books,5,Daily,0.8795571891539752,1.4201432553937792
584,User_584,32,Male,Location_84,2023-05-23,53.0,Clothing,3,Weekly,-1.5895796945526603,0.01960750056756699
585,User_585,50,Male,Location_85,2023-01-16,784.0,Electronics,2,Monthly,0.9454470779045736,-0.6806603768455392
586,User_586,69,Male,Location_86,2023-04-03,721.0,Home & Garden,4,Weekly,0.7269700783631157,0.7198753779806731
587,User_587,24,Male,Location_87,2023-06-16,522.0,Home & Garden,3,Weekly,0.03686019092263747,0.01960750056756699
588,User_588,51,Male,Location_88,2023-02-23,573.0,Electronics,3,Daily,0.21372252388477006,0.01960750056756699
589,User_589,62,Male,Location_89,2023-03-16,684.0,Food,2,Monthly,0.5986581897435292,-0.6806603768455392
590,User_590,68,Female,Location_90,2023-06-14,874.0,Food,3,Daily,1.2575570772495135,0.01960750056756699
591,User_591,63,Female,Location_91,2023-05-26,33.0,Clothing,2,Monthly,-1.6589374721848693,-0.6806603768455392
592,User_592,59,Female,Location_92,2023-03-04,458.0,Clothing,2,Monthly,-0.18508469750043088,-0.6806603768455392
593,User_593,22,Female,Location_93,2023-11-14,721.0,Home & Garden,2,Weekly,0.7269700783631157,-0.6806603768455392
594,User_594,47,Female,Location_94,2023-09-06,936.0,Electronics,2,Weekly,1.472566187909361,-0.6806603768455392
595,User_595,45,Male,Location_95,2023-10-26,796.0,Electronics,3,Weekly,0.9870617444838989,0.01960750056756699
596,User_596,35,Female,Location_96,2023-08-31,810.0,Books,3,Weekly,1.0356121888264451,0.01960750056756699
597,User_597,53,Female,Location_97,2023-06-16,12.0,Food,4,Daily,-1.7317631386986885,0.7198753779806731
598,User_598,20,Male,Location_98,2023-02-17,688.0,Food,1,Daily,0.6125297452699711,-1.3809282542586454
599,User_599,38,Female,Location_99,2023-03-14,278.0,Clothing,4,Monthly,-0.8093046961903106,0.7198753779806731
600,User_600,63,Female,Location_0,2023-12-27,586.0,Clothing,2,Weekly,0.25880507934570585,-0.6806603768455392
601,User_601,33,Male,Location_1,2023-09-26,904.0,Food,5,Monthly,1.3615937436978267,1.4201432553937792
602,User_602,54,Female,Location_2,2023-11-07,774.0,Books,4,Daily,0.9107681890884691,0.7198753779806731
603,User_603,59,Female,Location_3,2023-11-24,82.0,Clothing,5,Weekly,-1.4890109169859576,1.4201432553937792
604,User_604,22,Male,Location_4,2023-11-13,781.0,Clothing,5,Weekly,0.9350434112597422,1.4201432553937792
605,User_605,67,Male,Location_5,2023-04-12,407.0,Books,3,Weekly,-0.3619470304625635,0.01960750056756699
606,User_606,68,Male,Location_6,2023-09-01,904.0,Home & Garden,2,Daily,1.3615937436978267,-0.6806603768455392
607,User_607,31,Male,Location_7,2023-06-22,996.0,Food,1,Monthly,1.6806395208059874,-1.3809282542586454
608,User_608,48,Female,Location_8,2023-02-13,141.0,Electronics,1,Weekly,-1.2844054729709413,-1.3809282542586454
609,User_609,63,Female,Location_9,2023-10-31,240.0,Electronics,1,Weekly,-0.9410844736915075,-1.3809282542586454
610,User_610,41,Female,Location_10,2023-12-16,464.0,Electronics,1,Monthly,-0.16427736421076825,-1.3809282542586454
611,User_611,52,Male,Location_11,2023-06-26,656.0,Electronics,1,Monthly,0.5015573010584369,-1.3809282542586454
612,User_612,53,Female,Location_12,2023-06-21,414.0,Electronics,5,Monthly,-0.3376718082912904,1.4201432553937792
613,User_613,27,Male,Location_13,2023-04-09,836.0,Home & Garden,5,Weekly,1.1257772997483166,1.4201432553937792
614,User_614,44,Female,Location_14,2023-12-12,12.0,Food,5,Weekly,-1.7317631386986885,1.4201432553937792
615,User_615,44,Male,Location_15,2023-09-23,991.0,Clothing,2,Weekly,1.6633000763979353,-0.6806603768455392
616,User_616,40,Female,Location_16,2023-04-06,185.0,Electronics,4,Monthly,-1.131818362180082,0.7198753779806731
617,User_617,30,Female,Location_17,2023-09-03,521.0,Books,3,Weekly,0.03339230204102702,0.01960750056756699
618,User_618,33,Male,Location_18,2023-11-10,702.0,Electronics,5,Daily,0.6610801896125172,1.4201432553937792
619,User_619,52,Male,Location_19,2023-07-28,580.0,Home & Garden,2,Weekly,0.23799774605604318,-0.6806603768455392
620,User_620,44,Male,Location_20,2023-04-06,120.0,Food,2,Monthly,-1.3572311394847607,-0.6806603768455392
621,User_621,69,Female,Location_21,2023-09-09,604.0,Books,3,Daily,0.3212270792146938,0.01960750056756699
622,User_622,56,Female,Location_22,2023-05-08,264.0,Electronics,1,Monthly,-0.8578551405328568,-1.3809282542586454
623,User_623,64,Male,Location_23,2023-02-28,602.0,Home & Garden,2,Weekly,0.31429130145147294,-0.6806603768455392
624,User_624,34,Male,Location_24,2023-11-30,323.0,Electronics,4,Daily,-0.6532496965178407,0.7198753779806731
625,User_625,65,Male,Location_25,2023-04-27,693.0,Electronics,4,Weekly,0.6298691896780233,0.7198753779806731
626,User_626,58,Male,Location_26,2023-01-19,299.0,Books,4,Monthly,-0.7364790296764914,0.7198753779806731
627,User_627,18,Female,Location_27,2023-04-14,500.0,Home & Garden,2,Weekly,-0.03943336447279228,-0.6806603768455392
628,User_628,28,Male,Location_28,2023-06-14,79.0,Food,2,Weekly,-1.4994145836307888,-0.6806603768455392
629,User_629,29,Male,Location_29,2023-09-03,231.0,Home & Garden,2,Monthly,-0.9722954736260015,-0.6806603768455392
630,User_630,31,Female,Location_30,2023-10-28,89.0,Food,2,Monthly,-1.4647356948146844,-0.6806603768455392
631,User_631,25,Female,Location_31,2023-10-18,99.0,Food,4,Weekly,-1.43005680599858,0.7198753779806731
632,User_632,48,Male,Location_32,2023-01-23,503.0,Food,3,Monthly,-0.029029697827960953,0.01960750056756699
633,User_633,24,Female,Location_33,2023-06-17,290.0,Food,3,Weekly,-0.7676900296109853,0.01960750056756699
634,User_634,63,Male,Location_34,2023-03-11,366.0,Home & Garden,2,Weekly,-0.5041304746085916,-0.6806603768455392
635,User_635,48,Female,Location_35,2023-06-27,710.0,Books,4,Daily,0.6888233006654008,0.7198753779806731
636,User_636,33,Female,Location_36,2023-11-26,899.0,Food,3,Weekly,1.3442542992897746,0.01960750056756699
637,User_637,59,Male,Location_37,2023-10-31,842.0,Clothing,4,Weekly,1.1465846330379792,0.7198753779806731
638,User_638,56,Female,Location_38,2023-02-17,455.0,Food,2,Monthly,-0.19548836414526222,-0.6806603768455392
639,User_639,61,Male,Location_39,2023-10-17,87.0,Clothing,2,Daily,-1.4716714725779054,-0.6806603768455392
640,User_640,36,Male,Location_40,2023-12-14,534.0,Electronics,5,Daily,0.07847485750196279,1.4201432553937792
641,User_641,25,Female,Location_41,2023-12-31,720.0,Food,2,Daily,0.7235021894815052,-0.6806603768455392
642,User_642,46,Female,Location_42,2023-06-03,123.0,Clothing,4,Weekly,-1.3468274728399294,0.7198753779806731
643,User_643,19,Male,Location_43,2023-06-10,571.0,Food,2,Daily,0.20678674612154918,-0.6806603768455392
644,User_644,59,Female,Location_44,2023-10-03,141.0,Home & Garden,1,Daily,-1.2844054729709413,-1.3809282542586454
645,User_645,20,Female,Location_45,2023-09-11,938.0,Books,5,Monthly,1.4795019656725819,1.4201432553937792
646,User_646,68,Female,Location_46,2023-09-16,125.0,Electronics,2,Monthly,-1.3398916950767086,-0.6806603768455392
647,User_647,46,Male,Location_47,2023-08-05,699.0,Books,2,Weekly,0.6506765229676859,-0.6806603768455392
648,User_648,32,Female,Location_48,2023-10-15,749.0,Books,5,Weekly,0.824070967048208,1.4201432553937792
649,User_649,55,Female,Location_49,2023-04-07,407.0,Home & Garden,1,Weekly,-0.3619470304625635,-1.3809282542586454
650,User_650,45,Male,Location_50,2023-10-26,85.0,Clothing,5,Monthly,-1.4786072503411263,1.4201432553937792
651,User_651,54,Female,Location_51,2023-01-05,27.0,Electronics,4,Daily,-1.6797448054745319,0.7198753779806731
652,User_652,49,Male,Location_52,2023-04-15,78.0,Books,4,Daily,-1.5028824725123993,0.7198753779806731
653,User_653,47,Male,Location_53,2023-12-06,481.0,Food,1,Daily,-0.1053232532233907,-1.3809282542586454
654,User_654,68,Male,Location_54,2023-06-24,313.0,Clothing,2,Monthly,-0.6879285853339452,-0.6806603768455392
655,User_655,64,Male,Location_55,2023-05-09,340.0,Electronics,5,Monthly,-0.5942955855304632,1.4201432553937792
656,User_656,47,Female,Location_56,2023-12-19,432.0,Books,3,Monthly,-0.2752498084223024,0.01960750056756699
657,User_657,68,Male,Location_57,2023-03-06,638.0,Books,1,Monthly,0.4391353011894489,-1.3809282542586454
658,User_658,51,Male,Location_58,2023-11-06,255.0,Clothing,5,Daily,-0.8890661404673509,1.4201432553937792
659,User_659,30,Male,Location_59,2023-11-04,880.0,Food,5,Daily,1.278364410539176,1.4201432553937792
660,User_660,50,Female,Location_60,2023-12-15,442.0,Books,1,Monthly,-0.24057091960619797,-1.3809282542586454
661,User_661,59,Male,Location_61,2023-06-01,558.0,Home & Garden,3,Monthly,0.16170419066061342,0.01960750056756699
662,User_662,34,Male,Location_62,2023-01-15,487.0,Home & Garden,4,Daily,-0.08451591993372805,0.7198753779806731
663,User_663,20,Male,Location_63,2023-05-26,803.0,Clothing,4,Weekly,1.011336966655172,0.7198753779806731
664,User_664,26,Male,Location_64,2023-06-10,557.0,Electronics,2,Weekly,0.15823630177900297,-0.6806603768455392
665,User_665,69,Male,Location_65,2023-03-25,465.0,Clothing,2,Monthly,-0.1608094753291578,-0.6806603768455392
666,User_666,28,Male,Location_66,2023-04-03,970.0,Clothing,4,Monthly,1.590474409884116,0.7198753779806731
667,User_667,66,Male,Location_67,2023-06-19,842.0,Electronics,3,Weekly,1.1465846330379792,0.01960750056756699
668,User_668,44,Male,Location_68,2023-11-19,18.0,Electronics,1,Monthly,-1.710955805409026,-1.3809282542586454
669,User_669,45,Male,Location_69,2023-05-24,973.0,Electronics,5,Weekly,1.6008780765289474,1.4201432553937792
670,User_670,19,Male,Location_70,2023-08-29,784.0,Food,2,Daily,0.9454470779045736,-0.6806603768455392
671,User_671,18,Male,Location_71,2023-01-18,111.0,Books,4,Daily,-1.3884421394192548,0.7198753779806731
672,User_672,23,Male,Location_72,2023-02-07,401.0,Clothing,5,Monthly,-0.38275436375222616,1.4201432553937792
673,User_673,42,Female,Location_73,2023-06-29,957.0,Home & Garden,1,Weekly,1.5453918544231802,-1.3809282542586454
674,User_674,52,Female,Location_74,2023-03-24,471.0,Electronics,1,Monthly,-0.14000214203949513,-1.3809282542586454
675,User_675,33,Male,Location_75,2023-12-26,92.0,Electronics,2,Monthly,-1.454332028169853,-0.6806603768455392
676,User_676,21,Female,Location_76,2023-07-04,386.0,Electronics,2,Daily,-0.4347726969763828,-0.6806603768455392
677,User_677,64,Female,Location_77,2023-12-06,539.0,Books,3,Weekly,0.095814301910015,0.01960750056756699
678,User_678,55,Female,Location_78,2023-08-31,781.0,Home & Garden,1,Weekly,0.9350434112597422,-1.3809282542586454
679,User_679,61,Male,Location_79,2023-06-12,136.0,Clothing,4,Monthly,-1.3017449173789937,0.7198753779806731
680,User_680,37,Female,Location_80,2023-03-14,274.0,Books,1,Daily,-0.8231762517167525,-1.3809282542586454
681,User_681,42,Female,Location_81,2023-09-30,57.0,Food,1,Weekly,-1.5757081390262186,-1.3809282542586454
682,User_682,24,Male,Location_82,2023-12-12,565.0,Home & Garden,3,Weekly,0.18597941283188651,0.01960750056756699
683,User_683,38,Female,Location_83,2023-05-26,711.0,Home & Garden,1,Monthly,0.6922911895470112,-1.3809282542586454
684,User_684,24,Female,Location_84,2023-08-03,781.0,Food,4,Daily,0.9350434112597422,0.7198753779806731
685,User_685,46,Female,Location_85,2023-06-30,310.0,Clothing,3,Weekly,-0.6983322519787765,0.01960750056756699
686,User_686,69,Female,Location_86,2023-08-17,85.0,Home & Garden,1,Daily,-1.4786072503411263,-1.3809282542586454
687,User_687,24,Male,Location_87,2023-08-26,315.0,Electronics,2,Monthly,-0.6809928075707242,-0.6806603768455392
688,User_688,20,Female,Location_88,2023-09-21,60.0,Clothing,5,Monthly,-1.5653044723813874,1.4201432553937792
689,User_689,46,Male,Location_89,2023-11-12,148.0,Books,1,Weekly,-1.2601302507996683,-1.3809282542586454
690,User_690,46,Female,Location_90,2023-11-24,181.0,Food,4,Daily,-1.1456899177065236,0.7198753779806731
691,User_691,56,Female,Location_91,2023-04-24,729.0,Electronics,4,Weekly,0.7547131894159992,0.7198753779806731
692,User_692,55,Female,Location_92,2023-11-25,997.0,Electronics,2,Weekly,1.6841074096875979,-0.6806603768455392
693,User_693,23,Female,Location_93,2023-08-21,112.0,Electronics,1,Daily,-1.3849742505376443,-1.3809282542586454
694,User_694,63,Female,Location_94,2023-11-03,584.0,Books,1,Monthly,0.25186930158248494,-1.3809282542586454
695,User_695,27,Male,Location_95,2023-03-20,493.0,Electronics,1,Daily,-0.06370858664406538,-1.3809282542586454
696,User_696,54,Male,Location_96,2023-01-21,348.0,Home & Garden,4,Daily,-0.5665524744775796,0.7198753779806731
697,User_697,31,Male,Location_97,2023-06-12,775.0,Electronics,3,Weekly,0.9142360779700796,0.01960750056756699
698,User_698,39,Female,Location_98,2023-08-09,328.0,Clothing,3,Monthly,-0.6359102521097885,0.01960750056756699
699,User_699,49,Male,Location_99,2023-12-01,383.0,Home & Garden,2,Monthly,-0.44517636362121416,-0.6806603768455392
700,User_700,35,Female,Location_0,2023-07-26,429.0,Electronics,4,Weekly,-0.28565347506713373,0.7198753779806731
701,User_701,53,Male,Location_1,2023-10-09,351.0,Books,5,Weekly,-0.5561488078327483,1.4201432553937792
702,User_702,63,Male,Location_2,2023-10-03,934.0,Electronics,2,Monthly,1.4656304101461402,-0.6806603768455392
703,User_703,69,Male,Location_3,2023-11-23,965.0,Books,3,Weekly,1.5731349654760638,0.01960750056756699
704,User_704,26,Female,Location_4,2023-05-01,235.0,Home & Garden,5,Daily,-0.9584239180995597,1.4201432553937792
705,User_705,43,Male,Location_5,2023-07-07,99.0,Home & Garden,2,Daily,-1.43005680599858,-0.6806603768455392
706,User_706,39,Female,Location_6,2023-10-19,468.0,Home & Garden,2,Weekly,-0.15040580868432646,-0.6806603768455392
707,User_707,63,Male,Location_7,2023-03-13,523.0,Home & Garden,4,Daily,0.04032807980424791,0.7198753779806731
708,User_708,55,Female,Location_8,2023-10-25,516.0,Books,1,Weekly,0.016052857632974808,-1.3809282542586454
709,User_709,40,Female,Location_9,2023-11-23,415.0,Clothing,3,Monthly,-0.33420391940968,0.01960750056756699
710,User_710,34,Female,Location_10,2023-08-27,931.0,Books,3,Weekly,1.4552267435013087,0.01960750056756699
711,User_711,43,Female,Location_11,2023-06-08,660.0,Books,1,Monthly,0.5154288565848786,-1.3809282542586454
712,User_712,64,Female,Location_12,2023-12-19,642.0,Electronics,5,Weekly,0.45300685671589064,1.4201432553937792
713,User_713,55,Female,Location_13,2023-07-22,435.0,Electronics,5,Weekly,-0.26484614177747107,1.4201432553937792
714,User_714,19,Female,Location_14,2023-01-07,23.0,Books,5,Daily,-1.6936163610009736,1.4201432553937792
715,User_715,23,Female,Location_15,2023-02-04,701.0,Food,1,Daily,0.6576123007309068,-1.3809282542586454
716,User_716,24,Female,Location_16,2023-02-25,332.0,Clothing,4,Daily,-0.6220386965833468,0.7198753779806731
717,User_717,30,Female,Location_17,2023-10-11,220.0,Home & Garden,4,Daily,-1.0104422513237163,0.7198753779806731
718,User_718,44,Male,Location_18,2023-06-12,222.0,Home & Garden,2,Weekly,-1.0035064735604955,-0.6806603768455392
719,User_719,28,Female,Location_19,2023-07-06,657.0,Home & Garden,3,Daily,0.5050251899400473,0.01960750056756699
720,User_720,32,Male,Location_20,2023-07-23,818.0,Electronics,1,Weekly,1.0633552998793288,-1.3809282542586454
721,User_721,26,Male,Location_21,2023-10-13,322.0,Electronics,4,Weekly,-0.6567175853994511,0.7198753779806731
722,User_722,25,Female,Location_22,2023-12-04,351.0,Clothing,3,Monthly,-0.5561488078327483,0.01960750056756699
723,User_723,63,Male,Location_23,2023-01-09,47.0,Clothing,5,Weekly,-1.6103870278423231,1.4201432553937792
724,User_724,23,Female,Location_24,2023-12-24,440.0,Books,1,Daily,-0.24750669736941888,-1.3809282542586454
725,User_725,65,Female,Location_25,2023-08-09,221.0,Electronics,3,Monthly,-1.006974362442106,0.01960750056756699
726,User_726,60,Male,Location_26,2023-05-06,484.0,Home & Garden,4,Monthly,-0.09491958657855937,0.7198753779806731
727,User_727,21,Female,Location_27,2023-05-10,705.0,Books,5,Monthly,0.6714838562573485,1.4201432553937792
728,User_728,28,Male,Location_28,2023-05-26,400.0,Food,2,Weekly,-0.3862222526338366,-0.6806603768455392
729,User_729,68,Male,Location_29,2023-08-01,522.0,Food,2,Daily,0.03686019092263747,-0.6806603768455392
